"V1","V2","V3"
0.320576353231445,0.190804673824459,29.3296547792591
0.6818304550834,0.339267975185066,86.1537010300953
0.301506593124941,0.641015444649383,64.5440746623918
0.854634235845879,0.926767571130767,0.282944703409008
0.728092353092507,0.435654890723526,43.6149516202053
0.673808160703629,0.0397071137558669,3.43821985897484
0.998692207736894,0.663494114996865,21.6194968284488
0.937773515470326,0.00865100650116801,18.611694884887
0.605427633272484,0.451356963487342,54.2315323446448
0.646577313309535,0.068709314102307,30.5363431788204
0.311631213873625,0.76302002533339,28.0147989267159
0.417645049514249,0.648849482880905,67.6647571827867
0.178498387336731,0.962786002084613,17.3963936995356
0.713224134175107,0.202411635080352,167.217707205482
0.301621265942231,0.104993283050135,28.3050852102772
0.72085486818105,0.612776942551136,8.72927848079928
0.623746140161529,0.907636693678796,-0.305739533527557
0.287383168470114,0.14332541776821,21.5253985395996
0.0273439455777407,0.266742004314438,147.390069437678
0.717675300780684,0.303016712190583,143.883540528624
0.196180859347805,0.47932146769017,57.9263908370947
0.683601554948837,0.755535223521292,37.3073390626137
0.114222484640777,0.498768688878044,94.1058619933532
0.882638693787158,0.502264061942697,70.5588883487739
0.454694144427776,0.846867807907984,-3.29698923607965
0.376419454580173,0.245106932707131,53.0535522023108
0.12476255139336,0.788314781151712,17.6120738185776
0.605508791748434,0.174402629490942,146.956365601731
0.834131281357259,0.287862895987928,190.319679139677
0.937299374956638,0.777753403410316,6.90141735774838
0.312418862711638,0.674343014834449,41.5768022324504
0.81362675013952,0.752274839440361,1.88709370222377
0.54139410238713,0.432317094411701,93.2314168547323
0.810437015956268,0.134296897798777,51.0397722706103
0.558472755597904,0.387927283532917,53.5851485669364
0.850191828329116,0.0186187122017145,9.29288932278295
0.10102045815438,0.924961684970185,18.7331735744333
0.851403338601813,0.0121638951823115,12.6466410616846
0.693492344813421,0.0666741183958948,13.9453154972371
0.754305142443627,0.692989578936249,-1.56874007647667
0.237287363037467,0.669479695847258,71.3220708358288
0.0300355369690806,0.739559621550143,18.932556885956
0.0725973220542073,0.925232192734256,13.7913636484699
0.175069933990017,0.162784100044519,19.9750547882355
0.484701543580741,0.903658565599471,-5.85922855253495
0.284100217279047,0.901632990222424,8.66851111195262
0.157422940945253,0.734338588779792,35.5487024942055
0.610304130474105,0.558101498987526,104.185687018321
0.261424770345911,0.116793462540954,19.6563300001341
0.635410421527922,0.0757689061574638,42.2056568625495
0.745556592941284,0.223987987497821,179.125933117655
0.682025499874726,0.785078034270555,31.748455909007
0.557174610206857,0.479764659423381,120.364485939032
0.358366945758462,0.829360752133653,11.3077535151208
0.143286255421117,0.57706583221443,67.2891241296877
0.163666324689984,0.895389316836372,21.042154833409
0.472250652033836,0.580570868449286,206.577890644899
0.62010849872604,0.840480570681393,31.7609498590266
0.247157125268131,0.193757049040869,22.3517501083719
0.57604966009967,0.969545962056145,2.7006137774219
0.14322533714585,0.96332080103457,20.7042786642238
0.927533973241225,0.298586487304419,185.664634952205
0.0846183225512505,0.460648811422288,141.876791080991
0.343459361931309,0.8384432150051,15.3030550530411
0.117083669174463,0.481725716497749,103.546187135507
0.31891296361573,0.206274644238874,32.6329077437487
0.267047476721928,0.637846073834226,75.1533389780246
0.0219016876071692,0.19286883296445,117.209808471994
0.492763774236664,0.234977918909863,77.7063502573659
0.226624854141846,0.272958083311096,67.9124829295458
0.540309817763045,0.257787188515067,79.4705296458251
0.50683704437688,0.794053371064365,43.9105478567897
0.815651617944241,0.14103815658018,58.3544939768552
0.905586787499487,0.50956784398295,71.6016525051636
0.564612217713147,0.405615899711847,58.1447822377442
0.129547464894131,0.48001048527658,95.5534913882306
0.378056008834392,0.920759461820126,0.345377100146955
0.552426869980991,0.578974960837513,184.92662529766
0.845092453528196,0.843266874551773,3.97488137809409
0.439017032971606,0.599287994438782,163.111809904853
0.355202249251306,0.647239788901061,48.3080716526312
0.11170688085258,0.416693458566442,152.370356693649
0.562688030069694,0.00852621369995177,4.0132534842344
0.996330542955548,0.630844649160281,26.6858470607152
0.999643637565896,0.186909252079204,67.1146235103819
0.647665273863822,0.28344817366451,112.753403962409
0.627375794341788,0.412941671675071,36.1712055462282
0.283887124620378,0.920418586581945,4.30382935006155
0.647295984206721,0.0629429817199707,24.6914210980947
0.364630348281935,0.159969523083419,40.7115754904103
0.12743913801387,0.634733620565385,61.2038519380108
0.868182250764221,0.746782397152856,6.46587778911165
0.918960996670648,0.274379204725847,175.707926015773
0.00548815936781466,0.585664043435827,47.7297748280303
0.29552285419777,0.714768922422081,38.3836557930793
0.235114091541618,0.0322533946018666,17.0669090545728
0.968207752332091,0.494799097534269,93.3141046105057
0.847547962330282,0.108329872600734,15.3947303954597
0.539731590077281,0.569115233840421,194.971927906643
0.192476936150342,0.103702881839126,13.6314654634636
0.572196680586785,0.695550543023273,158.726984943035
0.521877460414544,0.279871610924602,63.1466689644706
0.333461095578969,0.0240037799812853,22.2519635569238
0.280904223909602,0.875437148148194,16.4184175888239
0.546685428591445,0.159699286799878,131.804429800327
0.720714691327885,0.566626123618335,11.5540980921811
0.649756925646216,0.840669018914923,23.9935904345459
0.0223509604111314,0.0971957638394088,56.3080691323478
0.50485982792452,0.28017342207022,61.7125371833868
0.58723187353462,0.0919886927586049,78.7616873372614
0.896911820396781,0.312136540189385,192.184649706705
0.698422403540462,0.66742837941274,23.6767274325228
0.965791192371398,0.090088116703555,8.1878946379766
0.365690949372947,0.25834151613526,57.3358826727899
0.469395811436698,0.391081995796412,105.659125956543
0.633768794126809,0.796944649657235,60.7653541176284
0.3060703065712,0.642565633170307,62.2467688273399
0.273160417331383,0.744699753355235,42.7929209888753
0.929700561566278,0.608007309027016,24.0575520240776
0.865780298598111,0.601048190845177,21.1776796426052
0.191811878466979,0.903181641828269,18.1086572178813
0.016268938081339,0.27922373986803,155.281122372935
0.482441349420696,0.359445825451985,76.2226399712368
0.390141663141549,0.638780595269054,65.7422051284212
0.526815847726539,0.645867398940027,173.653838726889
0.682014897931367,0.153991907835007,125.794380084318
0.521175122819841,0.715568223502487,120.431599796299
0.888892961433157,0.167967370478436,71.0729030030209
0.495240291114897,0.701383805368096,99.4323497285711
0.289862762903795,0.218694707844406,34.1251381207422
0.91989338118583,0.815786311868578,4.79783512611036
0.446517662378028,0.852822270942852,-4.50402614447121
0.0995315879117697,0.191253278171644,65.3756224714183
0.595298654166982,0.0222329718526453,7.20839820636018
0.860050160437822,0.271785328397527,186.242793094386
0.48179758572951,0.529957019491121,228.338751643714
0.265492518199608,0.0759865848813206,23.3598963217406
0.794579877052456,0.637517903931439,5.60463573196638
0.0409739820752293,0.279789919266477,148.891792582596
0.443065747153014,0.0730818340089172,58.3867225639678
0.472123330226168,0.403896669391543,116.553294117419
0.941447705263272,0.473503870889544,109.496230931548
0.563738111639395,0.706815435551107,153.752192160535
0.4922363194637,0.120470994152129,102.095079619034
0.963924298761413,0.500626277877018,88.3805078990399
0.269599745981395,0.0630433675833046,23.8581345478872
0.37155895633623,0.530566159170121,190.41130160028
0.739422693150118,0.498900620499626,23.1379693758371
0.0737691936083138,0.575120436027646,64.03000059492
0.646748614497483,0.688780072145164,87.8165828809919
0.65992612298578,0.0667497739195824,24.1522294252516
0.466814230196178,0.820120895048603,5.13749139828397
0.548578869085759,0.0219603194855154,13.0462759824326
0.129614858655259,0.308361850213259,127.779810862413
0.130934191634879,0.666208255570382,54.0256102829173
0.201277016662061,0.124183457810432,13.5274187527445
0.330733890645206,0.56064695189707,132.517738988183
0.210951162269339,0.774741696659476,36.6236989511304
0.273677830817178,0.176742860581726,20.2933928066818
0.293945220066234,0.702369776321575,41.7191959437375
0.345221240306273,0.50944257946685,167.815711883942
0.556662653572857,0.859453219454736,16.2068993156629
0.824106152169406,0.372943239286542,143.212180057833
0.0951629236806184,0.076751429354772,22.0558992665132
0.121722540352494,0.543008106295019,71.5443971882257
0.521521294722334,0.723159508779645,115.028216790041
0.514065634226426,0.14805534039624,118.856165235128
0.986102289753035,0.364894077414647,172.858821832531
0.290517147164792,0.449556016828865,95.6779406764397
0.997523165307939,0.928866390138865,15.0050672971222
0.762107886606827,0.431834359653294,61.2770292574343
0.150848037330434,0.0677475740667433,12.3768084520332
0.852812652941793,0.838197790784761,3.93887495158047
0.982316558714956,0.104086382547393,13.9687946737627
0.671842288924381,0.423760644858703,33.6540983163177
0.0208706913981587,0.971439833985642,5.63772629475085
0.909330543829128,0.409663394559175,156.149577639951
0.342239022720605,0.0720285144634545,35.7982368683553
0.826471919193864,0.827961100731045,4.21092301114872
0.274223267566413,0.316815102938563,83.7796180285525
0.231315880548209,0.379553038394079,89.7869691087209
0.185168731026351,0.0893318532034755,13.4626977035241
0.804779347032309,0.908470342867076,4.01280276130237
0.988699946552515,0.688954739365727,17.0679157494329
0.311542846029624,0.85635988926515,18.8908126879448
0.691638492979109,0.0519584028515965,5.38229651056473
0.538041985826567,0.618022439768538,188.945070755388
0.640689135529101,0.285182024585083,106.456271006422
0.0107918658759445,0.516852924367413,100.204313179703
0.470394742907956,0.590027812868357,195.874180685986
0.754730469081551,0.719443691661581,-1.64344297738212
0.0530555124860257,0.971754477825016,10.4249901000951
0.932024013949558,0.497991911135614,86.7576964142311
0.49399636592716,0.738195507088676,70.3025356434828
0.926938538206741,0.414275255287066,156.868069480711
0.302883185446262,0.567075621103868,108.57723075816
0.280943365069106,0.520873253932223,96.6983936128145
0.453756365459412,0.822026574518532,0.367829516557755
0.604227406205609,0.268176049459726,98.9358656891519
0.941892792936414,0.679695054888725,12.4507098922198
0.725503561086953,0.233627687906846,180.346992989995
0.609704004134983,0.477194798877463,63.0879517953374
0.183801577659324,0.667460679076612,69.0627423484847
0.782127090729773,0.282353344373405,185.623715191656
0.0364604573696852,0.775900945765898,13.5623277432119
0.451706236461177,0.70729142613709,38.7152530844066
0.803021231899038,0.63397705135867,7.52977796875608
0.673536625225097,0.719784152694046,52.4004606374237
0.353869519429281,0.36439996608533,103.961893168133
0.343263372080401,0.884790747892112,7.69433005656591
0.382112103747204,0.93903298350051,0.366385057256004
0.667843098752201,0.817055929452181,28.6998392545755
0.0608592424541712,0.219858550000936,107.000336497864
0.215551304630935,0.17079859925434,16.6543929570958
0.639593489002436,0.808095974382013,49.1602646211065
0.186505435500294,0.775444290600717,31.3212055190074
0.00894277496263385,0.114583043381572,73.4043292427194
0.999398170039058,0.0706706966739148,13.4873228349467
0.46704141702503,0.0186240039765835,17.347697973834
0.375585564179346,0.406574895139784,134.695365385335
0.922297003678977,0.0366890835575759,6.66657271888137
0.627018496626988,0.695549598429352,114.352410209548
0.930081830592826,0.326914941659197,191.024410481338
0.830108738970011,0.0848117475397885,2.40411385057411
0.969431319506839,0.815049464115873,9.86216784330436
0.378153186058626,0.0419271299615502,30.7381387465253
0.820878149708733,0.238820818020031,176.835471114922
0.9985492893029,0.330679522361606,167.141569167987
0.0139281458687037,0.245023420080543,143.38973832628
0.37376530491747,0.702760652173311,4.574280229622
0.0350521460641176,0.0157518207561225,9.81880566865306
0.511626905063167,0.338489094516262,57.0550669180503
0.112801404902712,0.913758611306548,20.2023883872249
0.569043202791363,0.32141375169158,51.0710132303975
0.249956054612994,0.309925844427198,83.7660899740503
0.0863143159076571,0.780196380335838,14.2732594549165
0.769779094494879,0.994174910942093,8.63712347264288
0.262510974192992,0.945147891528904,3.01567711568902
0.747169035486877,0.434365127235651,52.4299751051555
0.101881689624861,0.996460490161553,19.5886260884891
0.000574822071939707,0.457699126331136,151.691088795334
0.205353970872238,0.613468628609553,80.2199802484563
0.10717078531161,0.875863939756528,18.8924278408731
0.420742808608338,0.389787765452638,122.240893385249
0.55916329822503,0.697820375207812,157.777578180563
0.22562056989409,0.892621962586418,15.840839673277
0.0157370893284678,0.548671052558348,73.2513825160264
0.296782712684944,0.936931952368468,0.829742881120239
0.554632706101984,0.857657848158851,17.0490797494495
0.944956216262653,0.780157637549564,7.43058773448552
0.291344332275912,0.126786298351362,23.8669287818858
0.475263545755297,0.655265583423898,118.567373306262
0.445180946029723,0.71646491996944,26.0215156369971
0.295381795614958,0.986612669657916,1.69799043145849
0.815088795498013,0.390182349365205,124.017730362733
0.973900869023055,0.549783850088716,54.4119978149707
0.874434606870636,0.782994273584336,5.31239303636772
0.926402281504124,0.153477805200964,45.828328828415
0.218905078945681,0.787017065798864,35.3808072720378
0.0387634427752346,0.304747006157413,162.092601360925
0.933522283565253,0.0872633208055049,3.84844526069323
0.834524363977835,0.989208544837311,4.23369871146656
0.970150403911248,0.419903301866725,152.888528906131
0.054801095277071,0.106147861806676,49.3362735374653
0.209771011257544,0.767615800257772,38.0845389823554
0.499819526914507,0.97821809258312,7.89194728720189
0.104430592386052,0.403731974540278,163.300166143258
0.185544084291905,0.767645401181653,32.8322214644445
0.799841677304357,0.471368676284328,56.2999781554092
0.78226724290289,0.676202334463596,0.0132494661073395
0.13619771762751,0.711294558364898,38.4753977656913
0.857557135168463,0.398204793455079,142.210725768138
0.827141294255853,0.563597116619349,25.0537441566133
0.412788474699482,0.461520125623792,197.249346337951
0.323928638594225,0.132457108004019,30.6070354914247
0.253442413173616,0.255217763595283,53.753281801143
0.435872193658724,0.58634507493116,180.171350565794
0.2856382408645,0.773850863100961,36.5854381117516
0.977337926859036,0.865539291640744,10.4205035546439
0.155607019085437,0.168791217496619,26.9978450676458
0.479525016387925,0.021171698346734,18.6449214049573
0.138318770565093,0.211512406589463,53.2430680089417
0.197799647925422,0.0238201443571597,11.9789983496701
0.540714067872614,0.604288323316723,192.05331688018
0.205976664321497,0.642573981778696,78.7485705862991
0.654837638372555,0.863124362425879,12.30402037683
0.793998376466334,0.798779585398734,1.87128127497418
0.590490292292088,0.581515811150894,141.471558883739
0.972234276123345,0.944017782108858,9.96608494892453
0.637546601006761,0.773387854220346,74.4269179651275
0.365469177719206,0.450712505495176,164.644208695189
0.592642460018396,0.946085446281359,-2.08698237247348
0.414774728706107,0.203521635849029,57.226619767602
0.0870566549710929,0.395959829445928,176.036426589857
0.0580701457802206,0.0259732531849295,10.6089632119038
0.495526536600664,0.698265163693577,102.34845504076
0.926657939795405,0.180082507198676,75.4382106070858
0.373400932177901,0.37561032245867,112.523724297474
0.202880298020318,0.671319341985509,71.0065863778984
0.062834135023877,0.266840456286445,132.361662539835
0.162531860172749,0.477863457519561,73.4858900552592
0.747349460143596,0.117021242156625,49.2668695453545
0.805521118454635,0.148005820577964,71.4837010909933
0.41651539481245,0.509540421422571,227.237893544067
0.418565233005211,0.930650384165347,-0.718872276108087
0.781801508273929,0.114765942329541,35.154705334536
0.921184705803171,0.295520727755502,185.870924851532
0.760079245083034,0.921311545185745,5.45395823973517
0.204897718271241,0.925619013374671,14.1516970726919
0.997336645610631,0.458336513256654,119.661895303924
0.535208717687055,0.0683980558533221,60.6371785039684
0.404872971586883,0.74957696464844,-5.30089930539604
0.80221995851025,0.672886284068227,3.38755232411809
0.769111841917038,0.361010114196688,121.821155204481
0.309309334494174,0.444331584731117,111.442790825677
0.935302640544251,0.392308547860011,172.312755331538
0.440166468033567,0.944636467611417,0.795147964629408
0.487538424320519,0.452157722087577,161.484581820108
0.668505976675078,0.0660709615331143,20.8047277171017
0.111255020834506,0.65193086117506,52.1558154302324
0.353745847707614,0.0340827698819339,26.2041738259844
0.519446703838184,0.0929610014427453,87.7864078763991
0.294984333449975,0.625863935099915,74.9744452138952
0.624540987657383,0.494707277975976,57.9425671189655
0.103015105240047,0.533225299790502,80.1094275513128
0.456918786279857,0.834941127337515,-1.16226996081863
0.270014671375975,0.419695172226056,82.285462803348
0.836542184930295,0.391003026859835,136.020454942086
0.601091050542891,0.537182556465268,106.14431208053
0.352059549186379,0.737900232197717,6.75103760244799
0.102120137074962,0.413161493372172,161.220027460304
0.786316932179034,0.511366064893082,31.8318649995358
0.0441421295981854,0.781049082521349,12.938328798818
0.0244941976852715,0.459205250022933,156.828719267766
0.203258238034323,0.289563411148265,83.7761990593952
0.228430130518973,0.586745920823887,79.6995978137622
0.484772623050958,0.243829898536205,71.4493518344132
0.0455506721045822,0.77991972095333,13.0545544685477
0.990028679603711,0.070190638769418,11.4489527234608
0.0977360778488219,0.497586075915024,104.393856972841
0.791326037375256,0.844664818141609,4.26573147509588
0.231169901089743,0.0571465841494501,18.0474658132212
0.383322518318892,0.117338268086314,51.7864407159552
0.90889884182252,0.568359998753294,36.2380302841648
0.170157995773479,0.20653944183141,37.4152829179685
0.139244040939957,0.417594786733389,128.663090979135
0.350928622530773,0.125065709231421,39.366696592631
0.447800596943125,0.638017194811255,111.055278323933
0.905321737751365,0.338488212320954,190.637193367101
0.131807416910306,0.153370858868584,31.8330845713609
0.644857910927385,0.166373106418177,144.889572069792
0.0193992080166936,0.10325034847483,61.5606855764927
0.466785136144608,0.431636171648279,150.753820903346
0.663924248656258,0.472313270671293,29.3718185670015
0.667179780546576,0.844389077741653,17.301885623373
0.349501085467637,0.23783250595443,47.6907669836473
0.476152137387544,0.702663115924224,72.6446886564743
0.424007268156856,0.239994982955977,58.6485148368403
0.818188376026228,0.381525835487992,132.942053313992
0.478412066586316,0.879956086864695,-5.14202676822304
0.708373457426205,0.281948588090017,155.438818933596
0.676683916710317,0.991675788769498,9.82284195582805
0.293720596469939,0.184637017082423,24.0234957853887
0.143558317329735,0.594930228078738,68.2119799767932
0.607654660008848,0.624591590138152,131.590345432199
0.147677730768919,0.146037301048636,23.8613261956455
0.457239381270483,0.850082803051919,-3.41944511941596
0.866554382722825,0.938500057905912,-0.258542563730963
0.652191900182515,0.931521140271798,0.101378044740137
0.645481609273702,0.724600234301761,86.7512789845658
0.394637369783595,0.962095334893093,2.87218506753062
0.735048096626997,0.665235973894596,2.66016884571014
0.628465242683887,0.744365087710321,99.3803702459398
0.681217838544399,0.584036216838285,30.6003273568543
0.756673953263089,0.721487627597526,-1.83261477601572
0.684296011459082,0.336792497895658,89.9117459474674
0.288822775939479,0.953494207235053,0.0323095050592173
0.878743455046788,0.613581866724417,19.5593305680784
0.223961358191445,0.395226113731042,86.0460136644983
0.266342090675607,0.614285362651572,82.4052129482933
0.48234000406228,0.175937494961545,99.2307204625703
0.307516388129443,0.158629654208198,24.6178977335615
0.00179118104279041,0.0867137033492327,55.0475140927559
0.815606116084382,0.158657742198557,83.1068827995156
0.293267855187878,0.858781290007755,20.4117740477566
0.0407046219334006,0.677236879477277,30.3741032432435
0.010125603294,0.386570178205147,183.793978726729
0.786916868994012,0.999610360944644,8.29291614746431
0.034970979206264,0.0261859514284879,13.4081751024537
0.425159235019237,0.35842490545474,96.8813919927569
0.63760272343643,0.920350753469393,-0.862072761014481
0.831833180971444,0.90867892280221,2.26416520300295
0.591113052098081,0.258398867212236,100.26330660382
0.0513617293909192,0.725526392227039,21.4547699411526
0.33159042452462,0.0419945761095732,27.6635545598765
0.0557080362923443,0.372519422322512,186.632531843339
0.416546917287633,0.47698492766358,211.659684775281
0.360051327385008,0.392479793867096,120.054459567089
0.0508413244970143,0.468696845229715,148.086084227192
0.00282088224776089,0.26883072196506,154.108635765119
0.404139827238396,0.67704011593014,25.6766066843482
0.679954906692728,0.683355159359053,43.9049451792624
0.107339763315395,0.392390456516296,164.391651527848
